Département,Région,Ville,Gazole_prix,SP95_prix,E85_prix,GPLc_prix,E10_prix,SP98_prix,Nombre d'occurrences
Ardennes,Grand Est,Saulces-Monclin,1.99,,1.259,1.054,1.99,1.99,1
Ardennes,Grand Est,Sault-lès-Rethel,1.939,,0.998,,1.916,1.99,1
Ardennes,Grand Est,Sedan,1.938,,1.0113333333333332,1.0015,1.8805,1.9625,4
Ardennes,Grand Est,Villers-Semeuse,1.966,,0.996,0.961,1.92,1.997,1
Ardennes,Grand Est,Vireux-Molhain,1.947,1.923,,,1.888,1.969,1
Ardennes,Grand Est,Vouziers,1.8956666666666668,1.9015,0.989,,1.8866666666666667,1.9596666666666664,3
Ardennes,Grand Est,Vrigne aux Bois,1.989,2.009,,,,2.039,1
Ardèche,Auvergne-Rhône-Alpes,Alissas,1.919,1.929,1.099,,1.889,1.959,1
Ardèche,Auvergne-Rhône-Alpes,Annonay,1.9420000000000002,1.95675,1.142,,1.899,1.9895,4
Ardèche,Auvergne-Rhône-Alpes,Aubenas,1.93175,1.989,1.199,0.989,1.889,1.9715,4
Ardèche,Auvergne-Rhône-Alpes,Barnas,1.989,,,,1.99,1.99,1
Ardèche,Auvergne-Rhône-Alpes,Bourg-Saint-Andéol,1.949,,0.998,,1.959,2.039,1
Ardèche,Auvergne-Rhône-Alpes,Charmes-sur-Rhône,1.99,,,,1.99,1.99,1
Ardèche,Auvergne-Rhône-Alpes,Cornas,1.99,1.99,,,,1.99,1
Ardèche,Auvergne-Rhône-Alpes,Coucouron,1.949,1.999,1.149,,1.979,,1
Ardèche,Auvergne-Rhône-Alpes,Davézieux,1.917,,0.974,0.949,1.90375,2.0060000000000002,4
Ardèche,Auvergne-Rhône-Alpes,Félines,1.99,,,,1.982,,1
Ardèche,Auvergne-Rhône-Alpes,Grospierres,1.96,1.99,,,,,1
Ardèche,Auvergne-Rhône-Alpes,Guilherand-Granges,1.897,,0.96,,1.891,1.981,1
Ardèche,Auvergne-Rhône-Alpes,Joyeuse,1.965,2.025,,,,2.045,1
Ardèche,Auvergne-Rhône-Alpes,La Voulte-sur-Rhône,1.9055,1.898,,,,1.952,2
Ardèche,Auvergne-Rhône-Alpes,Lablachère,1.939,,0.999,,1.899,,1
Ardèche,Auvergne-Rhône-Alpes,Lalevade-d'Ardèche,1.916,,0.998,,1.884,1.959,1
Ardèche,Auvergne-Rhône-Alpes,Lalouvesc,1.896,1.938,,,,,1
Ardèche,Auvergne-Rhône-Alpes,Lamastre,1.949,1.999,,,1.969,,1
Ardèche,Auvergne-Rhône-Alpes,Largentière,1.899,1.979,,,,2.019,1
Ardèche,Auvergne-Rhône-Alpes,Lavilledieu,1.979,1.999,1.149,0.989,1.989,2.069,1
Ardèche,Auvergne-Rhône-Alpes,Le Cheylard,1.929,1.989,,,1.949,1.999,2
Ardèche,Auvergne-Rhône-Alpes,Le Pouzin,1.98,1.975,,0.99,,1.99,2
Ardèche,Auvergne-Rhône-Alpes,Le Teil,1.9045,,0.998,,1.8820000000000001,1.959,2
Ardèche,Auvergne-Rhône-Alpes,Les Vans,1.939,1.9740000000000002,1.079,,,1.999,2
Ardèche,Auvergne-Rhône-Alpes,Prades,1.959,1.99,,,,1.99,3
Pyrénées-Orientales,Occitanie,Prades,1.899,1.959,1.009,,1.909,1.984,3
Ardèche,Auvergne-Rhône-Alpes,Pradons,1.989,,,,1.99,1.99,1
Ardèche,Auvergne-Rhône-Alpes,Privas,1.949,,0.998,,1.949,2.029,1
Ardèche,Auvergne-Rhône-Alpes,Rochemaure,1.99,,,,1.99,1.99,1
Ardèche,Auvergne-Rhône-Alpes,Rosières,1.939,,0.999,,1.899,1.959,1
Ardèche,Auvergne-Rhône-Alpes,Ruoms,1.899,1.932,1.199,1.02,1.886,1.977,1
Ardèche,Auvergne-Rhône-Alpes,Saint-Didier-sous-Aubenas,1.969,,1.279,,1.919,,1
Ardèche,Auvergne-Rhône-Alpes,Saint-Félicien,1.949,2.015,,,,2.023,1
Ardèche,Auvergne-Rhône-Alpes,Saint-Georges-les-Bains,1.889,,,,1.909,1.969,1
Ardèche,Auvergne-Rhône-Alpes,Saint-Jean-de-Muzols,1.906,,0.998,,1.894,1.952,1
Ardèche,Auvergne-Rhône-Alpes,Saint-Jean-le-Centenier,1.999,,,,2.039,2.019,1
Ardèche,Auvergne-Rhône-Alpes,Saint-Just-d'Ardèche,1.979,2.039,,,2.029,,1
Ardèche,Auvergne-Rhône-Alpes,Saint-Privat,1.99,,,,,1.99,1
Ardèche,Auvergne-Rhône-Alpes,Saint-Péray,1.959,,,0.989,1.959,2.019,1
Ardèche,Auvergne-Rhône-Alpes,Saint-Sauveur-de-Montagut,1.944,1.9740000000000002,,,,2.109,2
Ardèche,Auvergne-Rhône-Alpes,Saint-Étienne-de-Fontbellon,1.856,1.878,,0.916,1.815,1.908,1
Ardèche,Auvergne-Rhône-Alpes,Salavas,1.96,1.97,,,,,1
Ardèche,Auvergne-Rhône-Alpes,Soyons,1.93,,0.998,,1.891,1.981,1
Ardèche,Auvergne-Rhône-Alpes,Tournon-sur-Rhône,1.9304999999999999,1.966,,,1.9144999999999999,1.99,4
Ardèche,Auvergne-Rhône-Alpes,Vallon-Pont-d'Arc,1.971,1.993,,,1.954,2.032,1
Ardèche,Auvergne-Rhône-Alpes,Vernoux-en-Vivarais,1.948,1.998,,,,,1
Ardèche,Auvergne-Rhône-Alpes,Vesseaux,1.978,1.969,,,,,1
Ardèche,Auvergne-Rhône-Alpes,Veyras,1.999,2.059,,,2.029,,1
Ardèche,Auvergne-Rhône-Alpes,Villeneuve-de-Berg,1.9645000000000001,,0.999,,1.9445000000000001,1.9795,2
Ardèche,Auvergne-Rhône-Alpes,Vinezac,1.927,1.999,,,,2.029,1
Ardèche,Auvergne-Rhône-Alpes,Viviers,1.915,,1.089,,1.985,2.045,1
Ardèche,Auvergne-Rhône-Alpes,Vogüé,1.865,1.9526666666666668,,,,1.979,3
Ariège,Occitanie,Bélesta,1.989,,,,1.983,2.093,2
Ariège,Occitanie,Foix,1.963,1.94,0.989,1.01,1.928,1.992,4
Ariège,Occitanie,La Bastide-de-Sérou,1.943,,,,1.921,1.968,1
Ariège,Occitanie,Laroque-d'Olmes,1.952,2.065,1.034,,1.911,2.075,2
Ariège,Occitanie,Lavelanet,1.9445000000000001,1.977,1.039,,1.959,2.044,2
Ariège,Occitanie,Le Fossat,1.96,1.94,,,,1.99,1
Ariège,Occitanie,Les Bordes-sur-Arize,1.93,1.99,,,,1.999,1
Ariège,Occitanie,Lézat-sur-Lèze,1.939,,0.999,,1.929,1.999,1
Ariège,Occitanie,Mazères,1.914,2.006,,,1.916,2.052,1
Ariège,Occitanie,Mirepoix,1.9423333333333332,2.015,1.0015,,1.9285,2.0156666666666667,3
Ariège,Occitanie,Oust,1.99,,0.994,,1.985,1.99,1
Ariège,Occitanie,Pamiers,1.9609999999999999,1.925,0.9966666666666667,,1.93625,1.9765000000000001,4
Ariège,Occitanie,Perles-et-Castelet,1.95,,,,1.999,2.054,1
Ariège,Occitanie,Saint-Girons,1.9415,2.0015,1.126,0.999,,2.0165,2
Ariège,Occitanie,Saint-Jean-du-Falga,1.871,,0.988,1.01,1.856,1.924,1
Ariège,Occitanie,Saint-Lizier,1.947,1.969,1.1085,,1.959,1.999,2
Ariège,Occitanie,Saverdun,1.939,,0.998,0.999,1.959,1.999,1
Ariège,Occitanie,Savignac-les-Ormeaux,1.968,2.025,,,1.985,,1
Ariège,Occitanie,Tarascon-sur-Ariège,2.0345,2.086,1.177,,1.959,2.1895,2
Ariège,Occitanie,Val-de-Sos,1.999,,,,2.049,2.099,1
Ariège,Occitanie,Verniolle,1.915,,,,1.872,1.986,1
Aube,Grand Est,Aix-Villemaur-Pâlis,1.949,,,,1.879,1.949,1
Aube,Grand Est,Arcis-sur-Aube,1.9413333333333334,,1.069,,1.9193333333333333,1.9926666666666666,3
Aube,Grand Est,Auxon,1.979,,0.998,,1.979,2.049,1
Aube,Grand Est,Bar-sur-Aube,1.9523333333333335,1.9956666666666667,1.024,,1.909,2.049,3
Aube,Grand Est,Bar-sur-Seine,1.965,,1.0034999999999998,,1.9075,1.977,2
Aube,Grand Est,Barberey-Saint-Sulpice,1.9195,,0.999,0.889,1.9049999999999998,1.99,2
Aube,Grand Est,Brienne-le-Château,1.971,1.939,,,1.9115,1.95,2
Aube,Grand Est,Buchères,1.959,,,,1.947,1.999,1
Aube,Grand Est,Chaource,1.9445000000000001,1.9845000000000002,,,,2.0145,2
Aube,Grand Est,Charmont-sous-Barbuise,2.097,,,,2.14,,1
Aube,Grand Est,Creney-près-Troyes,1.931,1.871,0.998,,1.841,1.916,1
Aube,Grand Est,Ervy-le-Châtel,1.979,2.049,,,,2.099,1
Aube,Grand Est,Essoyes,1.999,2.049,,,,2.089,1
Aube,Grand Est,Estissac,1.979,2.049,,,,,1
Aube,Grand Est,Fouchères,1.99,,,,1.99,1.99,2
Yonne,Bourgogne-Franche-Comté,Fouchères,2.124,,,1.054,2.104,2.214,2
Aube,Grand Est,Fresnoy-le-Château,1.99,,1.249,1.054,1.99,1.99,2
Aube,Grand Est,La Chapelle-Saint-Luc,1.9489999999999998,1.871,,0.807,1.927,2.0115,2
Aube,Grand Est,Les Riceys,1.949,2.049,,,,2.089,1
Aube,Grand Est,Lesmont,1.99,,,,1.99,1.99,1
Aube,Grand Est,Lusigny-sur-Barse,1.8955000000000002,1.838,0.982,,1.841,1.9235,2
Aube,Grand Est,Mailly-le-Camp,1.9495,2.0145,,,,2.099,2
Aube,Grand Est,Marigny-le-Châtel,1.937,1.899,,,1.861,1.928,1
Aube,Grand Est,Mussy-sur-Seine,1.976,2.023,1.077,,,2.089,2
Aube,Grand Est,Méry-sur-Seine,1.85,,0.998,,1.844,1.911,1
Aube,Grand Est,Nogent-sur-Seine,1.939,1.939,,,1.879,1.964,2
Aube,Grand Est,Pont-Sainte-Marie,1.951,,,,1.919,1.999,1
Aube,Grand Est,Romilly-sur-Seine,1.9292500000000001,1.935,0.981,0.999,1.918,1.96675,4
Aube,Grand Est,Rosières-près-Troyes,1.9304999999999999,1.871,0.982,,1.8820000000000001,1.9545,2
Aube,Grand Est,Saint-André-les-Vergers,1.915,,0.9884999999999999,,1.8965,1.9860000000000002,2
Aube,Grand Est,Saint-Germain,1.9495,1.929,,,1.9445000000000001,1.9895,4
Haute-Saône,Bourgogne-Franche-Comté,Saint-Germain,,,,,,,4
Vienne,Nouvelle-Aquitaine,Saint-Germain,1.95,1.99,,,,,4
Aube,Grand Est,Saint-Julien-les-Villas,1.949,1.959,0.998,,1.929,1.989,3
Aube,Grand Est,Saint-Lyé,1.948,,0.998,,1.922,1.991,1
Aube,Grand Est,Sainte-Savine,1.953,,0.999,0.924,1.914,1.992,2
Aube,Grand Est,Troyes,1.9674,,0.994,,1.9457999999999998,2.0036,5
Aube,Grand Est,Vaudes,1.957,1.944,,,,1.999,1
Aube,Grand Est,Vendeuvre-sur-Barse,1.979,2.049,,,,,1
Aube,Grand Est,Villechétif,1.931,1.871,0.982,0.767,1.841,1.913,1
Aube,Grand Est,Villenauxe-la-Grande,1.949,1.949,,,1.909,,1
Aude,Occitanie,Alzonne,1.919,,0.999,,1.929,1.999,1
Aude,Occitanie,Arzens,2.022,,1.08,1.117,2.02,2.095,2
Aude,Occitanie,Axat,1.98,,,,2.06,,1
Aude,Occitanie,Bram,1.959,1.979,,,,1.999,1
Aude,Occitanie,Capendu,2.01075,,1.13,,2.0225,2.0835,4
Aude,Occitanie,Carcassonne,1.9227,1.9755,1.1305,1.004,1.876625,1.9833333333333334,12
Aude,Occitanie,Castelnaudary,1.9598,1.9986666666666668,1.0143333333333333,1.027,1.9216666666666669,2.0295,5
Aude,Occitanie,Coursan,1.906,1.945,1.019,,1.887,,1
Aude,Occitanie,Espéraza,1.939,,,1.049,1.959,,1
Aude,Occitanie,Fleury,1.99,1.99,,,,1.99,1
Aude,Occitanie,Gruissan,1.976,2.009,0.999,1.017,1.967,2.0445,2
Aude,Occitanie,Homps,1.899,,0.998,,1.899,1.969,1
Aude,Occitanie,La Palme,2.030333333333333,,1.229,1.0273333333333332,2.0376666666666665,2.1176666666666666,3
Aude,Occitanie,La Redorte,1.899,,0.999,,1.899,1.919,1
Aude,Occitanie,Lavalette,1.899,,,,1.949,1.98,1
Aude,Occitanie,Leucate,1.917,,,,1.977,2.0570000000000004,2
Aude,Occitanie,Limoux,1.9465,2.084,1.1306666666666667,1.039,1.854,1.9653333333333334,4
Aude,Occitanie,Lézignan-Corbières,1.919,1.979,0.9995,1.017,1.924,1.9743333333333333,5
Aude,Occitanie,Montréal,1.99,,,,1.988,,1
Aude,Occitanie,Mouthoumet,,,,,,,1
Aude,Occitanie,Narbonne,1.9131666666666665,1.9717500000000001,1.0021666666666667,1.0165,1.8626666666666667,1.96025,12
Aude,Occitanie,Peyriac-Minervois,1.895,1.949,,,,1.975,1
Aude,Occitanie,Pezens,,,,,,,1
Aude,Occitanie,Port-la-Nouvelle,1.939,,0.999,,1.929,2.03,2
Aude,Occitanie,Quillan,1.9603333333333335,1.999,1.269,,1.99,2.06,3
Aude,Occitanie,Roquefort-des-Corbières,1.99,,0.994,0.959,1.99,1.99,1
Aude,Occitanie,Rouffiac-d'Aude,1.99,1.99,,,,,1
Aude,Occitanie,Saint-Laurent-de-la-Cabrerisse,2.022,2.094,,,,2.068,1
Aude,Occitanie,Saint-Marcel-sur-Aude,1.965,2.018,,,1.965,2.042,2
Aude,Occitanie,Saissac,1.89,1.94,,,,1.97,1
Aude,Occitanie,Salles-d'Aude,1.9666666666666668,1.894,1.148,1.0265,1.9886666666666668,2.034666666666667,3
Aude,Occitanie,Sallèles-d'Aude,1.9695,2.0,,,1.999,2.0445,2
Aude,Occitanie,Sigean,1.939,,0.999,,1.919,1.989,1
Aude,Occitanie,Trèbes,1.899,,0.998,,1.919,2.004,2
Aude,Occitanie,Villegly,1.999,,,,2.029,,1
Aude,Occitanie,Villemoustaussou,1.999,2.029,1.06,1.017,,2.069,1
Aude,Occitanie,Villeneuve-Minervois,1.968,2.076,,,,2.1,1
Aude,Occitanie,Villepinte,1.919,1.989,,,,1.999,4
Seine-Saint-Denis,Île-de-France,Villepinte,2.021333333333333,2.02,,1.049,1.9793333333333332,2.0636666666666668,4
Aveyron,Occitanie,Baraqueville,1.9545,1.9495,1.139,,1.899,,2
Aveyron,Occitanie,Bertholène,1.99,1.99,,,,1.99,1
Aveyron,Occitanie,Bozouls,1.9595,,,,1.9795,2.0095,2
Aveyron,Occitanie,Camarès,1.929,1.995,,,1.969,,1
Aveyron,Occitanie,Campagnac,1.929,1.999,,,,,1
Aveyron,Occitanie,Campuac,1.95,,,,1.9,1.96,1
Aveyron,Occitanie,Capdenac-Gare,1.929,1.959,,,1.869,1.979,1
Aveyron,Occitanie,Cassagnes-Bégonhès,,1.989,,,1.969,,1
Aveyron,Occitanie,Cransac,1.889,,,,1.899,1.959,1
Aveyron,Occitanie,Creissels,1.878,,0.985,0.948,1.795,1.889,2
Aveyron,Occitanie,Decazeville,1.9100000000000001,1.98,1.109,,1.8950000000000002,1.9786666666666666,3
Aveyron,Occitanie,Entraygues-sur-Truyère,1.998,2.086,1.16,,,2.099,1
Aveyron,Occitanie,Espalion,1.9393333333333331,1.9545,0.999,,1.964,2.0140000000000002,3
Aveyron,Occitanie,Flagnac,1.889,1.909,,,,,1
Aveyron,Occitanie,L'Hospitalet-du-Larzac,1.889,1.956,,,2.059,1.998,1
Aveyron,Occitanie,La Fouillade,1.939,1.99,,,1.919,1.9895,2
Aveyron,Occitanie,Laguiole,1.949,1.999,,,,2.049,1
Aveyron,Occitanie,Laissac-Sévérac l'Église,1.949,1.929,,,,,1
Aveyron,Occitanie,Lanuéjouls,1.959,,,,1.979,2.059,1
Aveyron,Occitanie,Luc-la-Primaube,1.9595,1.99,1.099,,1.899,1.9945,2
Aveyron,Occitanie,Millau,1.9167999999999998,1.956,,0.974,1.91575,1.9812,5
Aveyron,Occitanie,Montbazens,1.949,1.989,1.119,,,,1
Aveyron,Occitanie,Mur-de-Barrez,1.9849999999999999,2.009,,,,2.0309999999999997,2
Aveyron,Occitanie,Nant,1.99,1.99,,,,,1
Aveyron,Occitanie,Naucelle,1.9526666666666668,1.9875,1.15,,1.949,2.0090000000000003,3
Aveyron,Occitanie,Olemps,1.929,,1.099,,1.869,1.959,1
Aveyron,Occitanie,Onet-le-Château,1.9292500000000001,1.887,1.099,0.989,1.88925,1.966,4
Aveyron,Occitanie,Pont-de-Salars,1.9595,1.99,,,1.899,1.999,2
Aveyron,Occitanie,Rebourguil,1.889,1.956,,,,1.998,1
Aveyron,Occitanie,Rieupeyroux,1.9275,,,,1.899,2.02,2
Aveyron,Occitanie,Rignac,1.929,1.999,,,,1.999,1
Aveyron,Occitanie,Rodez,1.9626666666666666,1.9665,0.996,,1.899,2.0065,6
Aveyron,Occitanie,Réquista,1.919,1.968,,,1.929,2.019,2
Aveyron,Occitanie,Saint Geniez d'Olt et d'Aubrac,1.92,1.99,,,1.9,1.985,2
Aveyron,Occitanie,Saint-Affrique,1.9156666666666666,,0.974,0.948,1.9056666666666668,1.946,3
Aveyron,Occitanie,Saint-Christophe-Vallon,1.931,,,,1.927,2.028,1
Aveyron,Occitanie,Saint-Laurent-d'Olt,1.885,1.952,,,,,1
Aveyron,Occitanie,Saint-Léons,1.929,1.985,,,,2.029,1
Aveyron,Occitanie,Saint-Rome-de-Cernon,1.919,1.999,,,,,1
Aveyron,Occitanie,Saint-Rome-de-Tarn,1.889,1.956,,,,1.998,1
Aveyron,Occitanie,Saint-Saturnin-de-Lenne,1.929,,,,1.965,2.029,1
Aveyron,Occitanie,Salles-la-Source,1.933,,,,1.924,2.028,1
Aveyron,Occitanie,Sévérac d'Aveyron,1.9212,1.9633333333333336,1.2069999999999999,1.054,1.9645000000000001,1.9893333333333334,5
Aveyron,Occitanie,Vabres-l'Abbaye,1.899,1.969,0.999,,1.828,,1
Aveyron,Occitanie,Valady,1.99,1.99,,,,,1
Aveyron,Occitanie,Villefranche-de-Panat,1.99,1.99,,,,,1
Aveyron,Occitanie,Villefranche-de-Rouergue,1.9018333333333333,1.924,0.998,0.99,1.88675,1.9556,6
Aveyron,Occitanie,Villeneuve,1.99,2.065,,,1.99,2.045,2
Aveyron,Occitanie,Viviez,1.959,,0.998,,1.9215,1.99,2
Bas-Rhin,Grand Est,Barr,1.97,1.99,,,,2.05,1
Bas-Rhin,Grand Est,Benfeld,1.965,,0.999,,1.849,1.939,1
Bas-Rhin,Grand Est,Bernolsheim,1.932,,0.994,,1.89,1.974,1
Bas-Rhin,Grand Est,Betschdorf,1.9425,1.99,,,1.845,1.925,2
Bas-Rhin,Grand Est,Bischheim,1.9455,,,,1.9285,1.9695,2
Bas-Rhin,Grand Est,Bischwiller,1.919,1.939,,,1.909,1.999,2
Bas-Rhin,Grand Est,Boofzheim,1.919,1.909,,,1.869,1.949,1
Bas-Rhin,Grand Est,Bouxwiller,1.898,,,,1.89,1.965,1
Bas-Rhin,Grand Est,Breuschwickersheim,1.99,,1.099,,1.96,1.99,1
Bas-Rhin,Grand Est,Brumath,1.9877500000000001,,1.0736666666666668,1.0779999999999998,1.95825,2.0415,4
Bas-Rhin,Grand Est,Châtenois,1.99,,,,1.96,1.99,3
Vosges,Grand Est,Châtenois,1.9695,,,,1.9595,1.9895,3
Bas-Rhin,Grand Est,Diemeringen,1.949,,,,1.889,1.969,1
Bas-Rhin,Grand Est,Dorlisheim,1.9645000000000001,,0.999,0.999,1.9445000000000001,1.9945,2
Bas-Rhin,Grand Est,Drulingen,1.96,,,,1.87,1.94,1
Bas-Rhin,Grand Est,Drusenheim,,,,,,,1
Bas-Rhin,Grand Est,Duppigheim,1.97,,1.21,,1.98,1.99,1
Bas-Rhin,Grand Est,Duttlenheim,1.9435,1.824,1.219,1.054,1.99,1.929,2
Bas-Rhin,Grand Est,Eckartswiller,2.0545,,1.219,1.054,2.0345,2.0845,2
Bas-Rhin,Grand Est,Entzheim,1.909,1.899,,,,1.942,1
Bas-Rhin,Grand Est,Epfig,1.919,1.898,,,,1.943,1
Bas-Rhin,Grand Est,Erstein,1.9104999999999999,,0.967,0.952,1.8439999999999999,1.915,2
Bas-Rhin,Grand Est,Eschau,1.902,,0.966,,1.831,1.868,1
Bas-Rhin,Grand Est,Gambsheim,1.909,1.869,1.005,,1.849,,1
Bas-Rhin,Grand Est,Geispolsheim,1.902,1.824,0.966,0.929,,1.868,1
Bas-Rhin,Grand Est,Gertwiller,1.919,,,,1.869,1.947,1
Bas-Rhin,Grand Est,Gresswiller,1.919,,,,1.879,1.973,1
Bas-Rhin,Grand Est,Gundershoffen,1.904,,1.049,,1.899,1.979,1
Bas-Rhin,Grand Est,Haguenau,1.9566666666666668,1.925,0.999,0.999,1.8992,1.9682000000000002,7
Bas-Rhin,Grand Est,Hatten,1.928,1.934,,,,1.983,1
Bas-Rhin,Grand Est,Herbitzheim,1.949,1.979,,,,2.019,1
Bas-Rhin,Grand Est,Herrlisheim,,,,,,,1
Bas-Rhin,Grand Est,Hilsenheim,1.882,1.825,,,,1.869,1
Bas-Rhin,Grand Est,Hochfelden,1.918,1.939,,,1.894,1.977,3
Bas-Rhin,Grand Est,Huttenheim,1.948,,,,1.879,1.979,1
Bas-Rhin,Grand Est,Hœnheim,1.9645000000000001,1.957,0.994,,1.971,2.005,2
Bas-Rhin,Grand Est,Ichtratzheim,1.929,,0.994,0.934,1.881,1.971,1
Bas-Rhin,Grand Est,Illkirch-Graffenstaden,1.9269999999999998,,0.971,0.934,1.8736666666666668,1.9256666666666666,3
Bas-Rhin,Grand Est,Ingwiller,1.9395,,0.999,,1.9125,1.9695,2
Bas-Rhin,Grand Est,Keskastel,1.994,,,1.054,2.0285,2.066,2
Bas-Rhin,Grand Est,Kilstett,1.99,,,,1.963,1.99,1
Bas-Rhin,Grand Est,La Broque,1.893,,,,1.889,1.979,1
Bas-Rhin,Grand Est,Lembach,1.938,,,,1.919,1.999,1
Bas-Rhin,Grand Est,Lingolsheim,1.902,1.877,,,1.824,1.868,1
Bas-Rhin,Grand Est,Lipsheim,1.99,,,1.034,1.974,1.99,1
Bas-Rhin,Grand Est,Marckolsheim,1.909,1.909,,,,1.959,2
Bas-Rhin,Grand Est,Marlenheim,1.922,,,,1.869,1.96,1
Bas-Rhin,Grand Est,Marmoutier,1.909,1.852,0.974,,1.808,1.87,1
Bas-Rhin,Grand Est,Mertzwiller,1.99,1.969,,,,1.99,1
Bas-Rhin,Grand Est,Molsheim,1.919,,,,1.899,1.999,1
Bas-Rhin,Grand Est,Mutzig,1.932,1.921,,,1.921,1.998,2
Bas-Rhin,Grand Est,Neuve-Église,1.909,,1.019,,1.888,1.98,1
Bas-Rhin,Grand Est,Niedermodern,1.908,,,,1.886,1.967,1
Bas-Rhin,Grand Est,Oberhausbergen,1.91,,0.998,,1.849,1.931,1
Bas-Rhin,Grand Est,Obernai,1.9313333333333331,1.823,0.994,,1.8873333333333333,1.9349999999999998,3
Bas-Rhin,Grand Est,Orschwiller,1.99,,,1.15,1.99,1.99,1
Bas-Rhin,Grand Est,Ostwald,2.0123333333333333,1.989,1.229,,2.0265,2.055,3
Bas-Rhin,Grand Est,Reichshoffen,1.9393333333333331,,0.998,0.99,1.9293333333333333,1.986,3
Bas-Rhin,Grand Est,Reichstett,2.064,,,,1.807,1.869,2
Bas-Rhin,Grand Est,Rimsdorf,1.894,1.861,,,1.83,1.912,1
Bas-Rhin,Grand Est,Rosheim,1.895,,,,1.885,1.985,1
Bas-Rhin,Grand Est,Rothau,1.999,,1.029,,1.949,2.049,1
Bas-Rhin,Grand Est,Russ,1.929,1.929,,,1.889,1.979,1
Bas-Rhin,Grand Est,Rœschwoog,1.9275,,,,1.905,1.99,2
Bas-Rhin,Grand Est,Saint-Blaise-la-Roche,1.99,,,,1.99,1.99,1
Bas-Rhin,Grand Est,Saint-Maurice,1.989,2.069,,,2.029,,1
Bas-Rhin,Grand Est,Sarre-Union,1.905,1.94,,,,1.98,1
Bas-Rhin,Grand Est,Saverne,1.944,,0.994,,1.9123999999999999,1.9707999999999999,5
Bas-Rhin,Grand Est,Scheibenhard,1.943,1.932,1.035,,,1.989,1
Bas-Rhin,Grand Est,Schiltigheim,1.9135,,,0.914,1.841,1.9205,2
Bas-Rhin,Grand Est,Schirmeck,1.893,,,,1.889,1.979,2
Bas-Rhin,Grand Est,Schweighouse-sur-Moder,1.9565000000000001,,,,1.9175,1.958,2
Bas-Rhin,Grand Est,Seebach,1.918,1.936,,,1.885,1.959,1
Bas-Rhin,Grand Est,Seltz,1.949,,,,1.859,1.962,1
Bas-Rhin,Grand Est,Souffelweyersheim,1.943,,,,1.896,,1
Bas-Rhin,Grand Est,Soufflenheim,1.9445000000000001,1.9144999999999999,,,,,2
Bas-Rhin,Grand Est,Soultz-sous-Forêts,1.9035,,,,1.843,1.915,2
Bas-Rhin,Grand Est,Strasbourg,1.9562857142857144,,1.0456666666666667,0.952,1.9272142857142858,2.0100000000000002,14
Bas-Rhin,Grand Est,Sundhouse,1.909,1.909,,,,1.959,1
Bas-Rhin,Grand Est,Sélestat,1.9044,1.826,0.996,1.028,1.871,1.952,5
Bas-Rhin,Grand Est,Truchtersheim,1.919,1.94,,,1.899,1.995,1
Bas-Rhin,Grand Est,Vendenheim,1.9645000000000001,,,,1.9495,2.0045,2
Bas-Rhin,Grand Est,Villé,1.99,,,,1.96,1.99,1
Bas-Rhin,Grand Est,Wasselonne,1.916,,1.019,,1.842,1.9215,2
Bas-Rhin,Grand Est,Wingen-sur-Moder,1.888,1.916,,,,1.949,1
Bas-Rhin,Grand Est,Wissembourg,1.935,,,,1.9285,2.0095,2
Bas-Rhin,Grand Est,Wiwersheim,1.919,,1.029,,1.899,,1
Bas-Rhin,Grand Est,Wolfisheim,1.9093333333333333,1.899,1.049,,1.8473333333333333,1.9183333333333332,3
Bas-Rhin,Grand Est,Wœrth,1.909,,0.999,,1.899,1.979,1
Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Aix-en-Provence,1.9225714285714286,1.84,1.0455,0.9538571428571428,1.9021428571428571,1.9954166666666666,14
Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Allauch,1.9745,,,,1.9695,2.0195,2
Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Arles,1.936125,1.928,1.1643333333333334,1.029,1.8912857142857145,1.993857142857143,8
Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Aubagne,1.9602857142857142,,0.99675,0.955,1.9514285714285715,1.9882857142857142,7
Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Auriol,1.899,,,,1.919,1.989,1
Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Barbentane,1.925,,,,1.949,1.999,1
Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Berre-l'Étang,1.909,,1.0965,,1.9506666666666668,1.989,3
Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Bouc-Bel-Air,1.9828571428571429,,1.0634000000000001,1.054,1.9925714285714287,2.0662857142857143,7
Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Cabannes,1.9285,,1.079,,1.9455,1.979,2
Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Cabriès,1.99,,,,1.967,1.99,1
Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Carnoux-en-Provence,1.973,,0.998,,1.966,1.999,1
Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Carry-le-Rouet,1.9895,1.99,1.084,,1.99,1.99,2
Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Cassis,1.99,,0.994,,,,1
